s	betax	betay
4.532638589999355e+02	2.765873961393011e+00	2.354407705125049e+00
4.533271823999355e+02	2.707955020074129e+00	2.276170456643218e+00
4.533905057999355e+02	2.653579696044951e+00	2.202720128255784e+00
4.534538291999355e+02	2.602747989305477e+00	2.134056719962748e+00
4.535171525999355e+02	2.555459899855709e+00	2.070180231764108e+00
4.535804759999355e+02	2.511715427695645e+00	2.011090663659866e+00
4.535804759999355e+02	2.511715427695645e+00	2.011090663659866e+00
4.535804759999355e+02	2.511715427695645e+00	2.011090663659866e+00
4.536554759999354e+02	2.464488644314025e+00	1.947297536405938e+00
4.537304759999354e+02	2.422232828026816e+00	1.890219474670500e+00
4.538054759999354e+02	2.384947978834019e+00	1.839856478453554e+00
4.538804759999354e+02	2.352634096735633e+00	1.796208547755099e+00
4.539554759999354e+02	2.325291181731659e+00	1.759275682575136e+00
4.540304759999354e+02	2.302919233822097e+00	1.729057882913664e+00
4.541054759999354e+02	2.285518253006947e+00	1.705555148770684e+00
4.541804759999354e+02	2.273088239286208e+00	1.688767480146196e+00
4.542554759999354e+02	2.265629192659881e+00	1.678694877040198e+00
4.543304759999353e+02	2.263141113127967e+00	1.675337339452692e+00
4.543304759999353e+02	2.263141113127967e+00	1.675337339452692e+00
4.543304759999353e+02	2.263141113127967e+00	1.675337339452692e+00
4.543304759999353e+02	2.263141113127967e+00	1.675337339452692e+00
4.544054759999353e+02	2.265624000690464e+00	1.678694867383678e+00
4.544804759999353e+02	2.273077855347372e+00	1.688767460833155e+00
4.545554759999353e+02	2.285502677098693e+00	1.705555119801124e+00
4.546304759999353e+02	2.302898465944425e+00	1.729057844287584e+00
4.547054759999353e+02	2.325265221884569e+00	1.759275634292536e+00
4.547804759999353e+02	2.352602944919125e+00	1.796208489815978e+00
4.548554759999353e+02	2.384911635048093e+00	1.839856410857913e+00
4.549304759999353e+02	2.422191292271473e+00	1.890219397418339e+00
4.550054759999352e+02	2.464441916589264e+00	1.947297449497256e+00
4.550804759999352e+02	2.511663508001467e+00	2.011090567094665e+00
4.550804759999352e+02	2.511663508001467e+00	2.011090567094665e+00
4.550804759999352e+02	2.511663508001467e+00	2.011090567094665e+00
4.551437993999352e+02	2.555403596519448e+00	2.070180127045792e+00
4.552071227999352e+02	2.602687302327134e+00	2.134056607091316e+00
4.552704461999352e+02	2.653514625424525e+00	2.202720007231236e+00
4.553337695999352e+02	2.707885565811620e+00	2.276170327465554e+00
4.553970929999352e+02	2.765800123488420e+00	2.354407567794270e+00
4.554604163999352e+02	2.827258298454925e+00	2.437431728217382e+00
4.555237397999352e+02	2.892260090711134e+00	2.525242808734891e+00
4.555870631999352e+02	2.960805500257049e+00	2.617840809346798e+00
4.556503865999352e+02	3.032894527092669e+00	2.715225730053102e+00
4.557137099999352e+02	3.108527171217993e+00	2.817397570853803e+00
4.557137099999352e+02	3.108527171217993e+00	2.817397570853803e+00
4.557212099999352e+02	3.117719780718823e+00	2.829815821615110e+00
4.557287099999352e+02	3.126962099890597e+00	2.842301223031602e+00
4.557362099999352e+02	3.136254128733315e+00	2.854853775103278e+00
4.557437099999352e+02	3.145595867246977e+00	2.867473477830139e+00
4.557512099999352e+02	3.154987315431584e+00	2.880160331212185e+00
4.557587099999352e+02	3.164428473287134e+00	2.892914335249416e+00
4.557662099999352e+02	3.173919340813629e+00	2.905735489941832e+00
4.557737099999352e+02	3.183459918011068e+00	2.918623795289433e+00
4.557812099999352e+02	3.193050204879450e+00	2.931579251292218e+00
4.557887099999352e+02	3.202690201418777e+00	2.944601857950189e+00
4.557987099999352e+02	3.215620856292682e+00	2.962069790068882e+00
4.558087099999352e+02	3.228639883914932e+00	2.979657101130126e+00
4.558187099999352e+02	3.241747284285526e+00	2.997363791133921e+00
4.558287099999351e+02	3.254943057404466e+00	3.015189860080267e+00
4.558387099999351e+02	3.268227203271751e+00	3.033135307969164e+00
4.558487099999351e+02	3.281599721887381e+00	3.051200134800612e+00
4.558587099999351e+02	3.295060613251357e+00	3.069384340574611e+00
4.558687099999351e+02	3.308609877363677e+00	3.087687925291160e+00
4.558787099999351e+02	3.322247514224342e+00	3.106110888950261e+00
4.558887099999351e+02	3.335973523833353e+00	3.124653231551913e+00
4.558962099999351e+02	3.346326025656212e+00	3.138638330934200e+00
4.559037099999351e+02	3.356728237150016e+00	3.152690580971673e+00
4.559112099999351e+02	3.367180158314763e+00	3.166809981664331e+00
4.559187099999351e+02	3.377681789150455e+00	3.180996533012173e+00
4.559262099999351e+02	3.388233129657090e+00	3.195250235015201e+00
4.559337099999350e+02	3.398834179834670e+00	3.209571087673413e+00
4.559412099999350e+02	3.409484939683194e+00	3.223959090986811e+00
4.559487099999350e+02	3.420185409202662e+00	3.238414244955393e+00
4.559562099999350e+02	3.430935588393075e+00	3.252936549579160e+00
4.559637099999350e+02	3.441735477254431e+00	3.267526004858112e+00
4.559887099999350e+02	3.462308970979170e+00	3.331718433049120e+00
4.560137099999350e+02	3.451708939230925e+00	3.427685127037882e+00
4.560387099999350e+02	3.410128489976362e+00	3.557179701636212e+00
4.560637099999349e+02	3.338325122456922e+00	3.722568432002987e+00
4.560887099999349e+02	3.237606927311452e+00	3.926873492970159e+00
4.561137099999349e+02	3.109808756201967e+00	4.173828183728824e+00
4.561387099999349e+02	2.957258795076638e+00	4.467945147004927e+00
4.561637099999348e+02	2.782736150027536e+00	4.814598829304535e+00
4.561887099999348e+02	2.589420218430329e+00	5.220123689037997e+00
4.562137099999348e+02	2.380832767706216e+00	5.691929947095807e+00
4.562227099999348e+02	2.304104227736600e+00	5.876187927330069e+00
4.562317099999348e+02	2.228701577175441e+00	6.063408982336315e+00
4.562407099999348e+02	2.154624816022741e+00	6.253593112114544e+00
4.562497099999349e+02	2.081873944278497e+00	6.446740316664755e+00
4.562587099999349e+02	2.010448961942712e+00	6.642850595986949e+00
4.562677099999349e+02	1.940349869015385e+00	6.841923950081126e+00
4.562767099999349e+02	1.871576665496516e+00	7.043960378947286e+00
4.562857099999349e+02	1.804129351386105e+00	7.248959882585429e+00
4.562947099999349e+02	1.738007926684151e+00	7.456922460995555e+00
4.563037099999349e+02	1.673212391390655e+00	7.667848114177664e+00
4.563907099999349e+02	1.142657567872099e+00	9.667728318091788e+00
4.564777099999349e+02	7.625614223607373e-01	1.145530100360111e+01
4.565647099999349e+02	5.008069941205622e-01	1.288143019309014e+01
4.566517099999349e+02	3.352768352543950e-01	1.382713489484621e+01
4.567387099999349e+02	2.519841540630525e-01	1.421351560655801e+01
4.568257099999349e+02	2.438909739634778e-01	1.400833684731894e+01
4.569127099999349e+02	3.103134460122994e-01	1.322871654195137e+01
4.569997099999349e+02	4.568640657635319e-01	1.193969788414045e+01
4.570867099999348e+02	6.959259119617803e-01	1.024882282686831e+01
4.571737099999348e+02	1.047698978788772e+00	8.297159930163929e+00
4.571827099999348e+02	1.091401941086216e+00	8.088379774824030e+00
4.571917099999349e+02	1.136149371001324e+00	7.882279723392434e+00
4.572007099999349e+02	1.181941268534094e+00	7.678859775869140e+00
4.572097099999349e+02	1.228777633684528e+00	7.478119932254149e+00
4.572187099999349e+02	1.276658466452624e+00	7.280060192547461e+00
4.572277099999349e+02	1.325583766838384e+00	7.084680556749077e+00
4.572367099999349e+02	1.375553534841807e+00	6.891981024858995e+00
4.572457099999349e+02	1.426567770462894e+00	6.701961596877217e+00
4.572547099999350e+02	1.478626473701643e+00	6.514622272803742e+00
4.572637099999350e+02	1.531729644558055e+00	6.329963052638569e+00
4.572997099999350e+02	1.741759088210547e+00	5.663077530920567e+00
4.573357099999350e+02	1.938609493840544e+00	5.115979440566242e+00
4.573717099999350e+02	2.116260164597536e+00	4.671849976496000e+00
4.574077099999350e+02	2.269277630174493e+00	4.317035779252009e+00
4.574437099999350e+02	2.392981830247820e+00	4.040629205528379e+00
4.574797099999350e+02	2.483589254768897e+00	3.834133007083638e+00
4.575157099999350e+02	2.538328663141592e+00	3.691199109646368e+00
4.575517099999350e+02	2.555525842998734e+00	3.607433461395431e+00
4.575877099999350e+02	2.534654816218652e+00	3.580260951696851e+00
4.576237099999350e+02	2.476353926038686e+00	3.608846247450036e+00
4.576434099999350e+02	2.434817096076815e+00	3.640000607983369e+00
4.576631099999350e+02	2.393947679159321e+00	3.671503021733415e+00
4.576828099999350e+02	2.353745675286204e+00	3.703353488700176e+00
4.577025099999350e+02	2.314211084457463e+00	3.735552008883650e+00
4.577222099999350e+02	2.275343906673099e+00	3.768098582283839e+00
4.577419099999350e+02	2.237144141933111e+00	3.800993208900742e+00
4.577616099999350e+02	2.199611790237500e+00	3.834235888734359e+00
4.577813099999350e+02	2.162746851586266e+00	3.867826621784690e+00
4.578010099999350e+02	2.126549325979408e+00	3.901765408051735e+00
4.578207099999350e+02	2.091019213416927e+00	3.936052247535494e+00
4.578207099999350e+02	2.091019213416927e+00	3.936052247535494e+00
4.578287099999350e+02	2.076781288259025e+00	3.950075206640476e+00
4.578367099999350e+02	2.062653426320583e+00	3.964155563271469e+00
4.578447099999349e+02	2.048635627601600e+00	3.978293317428474e+00
4.578527099999349e+02	2.034727892102078e+00	3.992488469111489e+00
4.578607099999349e+02	2.020930219822014e+00	4.006741018320516e+00
4.578687099999349e+02	2.007242610761411e+00	4.021050965055553e+00
4.578767099999349e+02	1.993665064920267e+00	4.035418309316603e+00
4.578847099999348e+02	1.980197582298583e+00	4.049843051103664e+00
4.578927099999348e+02	1.966840162896358e+00	4.064325190416737e+00
4.579007099999348e+02	1.953592806713594e+00	4.078864727255820e+00
4.579107099999348e+02	1.937188387887503e+00	4.097119863575627e+00
4.579207099999348e+02	1.920955942841818e+00	4.115464683529827e+00
4.579307099999348e+02	1.904895471576538e+00	4.133899187118419e+00
4.579407099999348e+02	1.889006974091665e+00	4.152423374341404e+00
4.579507099999348e+02	1.873290450387197e+00	4.171037245198780e+00
4.579607099999347e+02	1.857745900463135e+00	4.189740799690550e+00
4.579707099999347e+02	1.842373324319478e+00	4.208534037816712e+00
4.579807099999347e+02	1.827172721956228e+00	4.227416959577266e+00
4.579907099999347e+02	1.812144093373383e+00	4.246389564972214e+00
4.580007099999347e+02	1.797287438570944e+00	4.265451854001554e+00
4.580107099999347e+02	1.782602757548910e+00	4.284603826665286e+00
4.580207099999347e+02	1.768090050307283e+00	4.303845482963411e+00
4.580307099999347e+02	1.753749316846061e+00	4.323176822895929e+00
4.580407099999347e+02	1.739580557165244e+00	4.342597846462839e+00
4.580507099999347e+02	1.725583771264834e+00	4.362108553664141e+00
4.580607099999347e+02	1.711758959144829e+00	4.381708944499836e+00
4.580707099999346e+02	1.698106120805230e+00	4.401399018969924e+00
4.580807099999346e+02	1.684625256246037e+00	4.421178777074404e+00
4.580907099999346e+02	1.671316365467249e+00	4.441048218813277e+00
4.581007099999346e+02	1.658179448468867e+00	4.461007344186543e+00
4.581207099999346e+02	1.632395181140980e+00	4.501260245314612e+00
4.581407099999346e+02	1.607073567170939e+00	4.542487416302753e+00
4.581607099999346e+02	1.582221662163478e+00	4.584700071195654e+00
4.581807099999345e+02	1.557846390843810e+00	4.627909692095704e+00
4.582007099999345e+02	1.533954545128122e+00	4.672128032286193e+00
4.582207099999345e+02	1.510552782231075e+00	4.717367119428275e+00
4.582407099999345e+02	1.487647622810845e+00	4.763639258832569e+00
4.582607099999345e+02	1.465245449152204e+00	4.810957036806280e+00
4.582807099999345e+02	1.443352503388169e+00	4.859333324076748e+00
4.583007099999344e+02	1.421974885760692e+00	4.908781279292369e+00
4.583207099999344e+02	1.401207012290652e+00	4.959007867788284e+00
4.583407099999344e+02	1.381156405833612e+00	5.009652255210611e+00
4.583607099999344e+02	1.361823132338904e+00	5.060714441554985e+00
4.583807099999344e+02	1.343207255396450e+00	5.112194426817008e+00
4.584007099999343e+02	1.325308836236551e+00	5.164092210992242e+00
4.584207099999343e+02	1.308127933729687e+00	5.216407794076214e+00
4.584407099999343e+02	1.291664604386320e+00	5.269141176064417e+00
4.584607099999343e+02	1.275918902356712e+00	5.322292356952305e+00
4.584807099999343e+02	1.260890879430746e+00	5.375861336735299e+00
4.585007099999343e+02	1.246580585037754e+00	5.429848115408781e+00
4.585207099999342e+02	1.232988894450827e+00	5.484250515071727e+00
4.585407099999342e+02	1.220115675907336e+00	5.539070691986465e+00
4.585607099999342e+02	1.207960957872136e+00	5.594308646148272e+00
4.585807099999342e+02	1.196524767221358e+00	5.649964377552386e+00
4.586007099999342e+02	1.185807129242348e+00	5.706037886194014e+00
4.586207099999341e+02	1.175808067633610e+00	5.762529172068321e+00
4.586407099999341e+02	1.166527604504756e+00	5.819438235170440e+00
4.586607099999341e+02	1.157965760376454e+00	5.876765075495467e+00
4.586807099999341e+02	1.150122554180385e+00	5.934509693038460e+00
4.587007099999341e+02	1.142998003259200e+00	5.992672087794444e+00
4.587207099999341e+02	1.136594271198300e+00	6.051241751060088e+00
4.587407099999340e+02	1.130909528395533e+00	6.110229089674458e+00
4.587607099999340e+02	1.125943784243531e+00	6.169634103632473e+00
4.587807099999340e+02	1.121697046946960e+00	6.229456792929011e+00
4.588007099999340e+02	1.118169323522504e+00	6.289697157558919e+00
4.588207099999340e+02	1.115360619798853e+00	6.350355197517004e+00
4.588407099999339e+02	1.113270940416698e+00	6.411430912798040e+00
4.588607099999339e+02	1.111900288828717e+00	6.472924303396764e+00
4.588807099999339e+02	1.111248667299573e+00	6.534835369307874e+00
4.589007099999339e+02	1.111316076905910e+00	6.597164110526037e+00
4.589207099999339e+02	1.112123008060794e+00	6.659788807564348e+00
4.589407099999339e+02	1.113684796078051e+00	6.722615915679454e+00
4.589607099999338e+02	1.116001538916969e+00	6.785641413957884e+00
4.589807099999338e+02	1.119073381889504e+00	6.848861268789260e+00
4.590007099999338e+02	1.122900517669401e+00	6.912271434124452e+00
4.590207099999338e+02	1.127483186304274e+00	6.975867851734522e+00
4.590407099999338e+02	1.132821675230664e+00	7.039646451470450e+00
4.590607099999337e+02	1.138916319292070e+00	7.103603151523624e+00
4.590807099999337e+02	1.145767500759949e+00	7.167733858687070e+00
4.591007099999337e+02	1.153375649357692e+00	7.232034468617420e+00
4.591082099999337e+02	1.156431561140440e+00	7.256142787576818e+00
4.591157099999337e+02	1.159588927784456e+00	7.280306752722959e+00
4.591232099999337e+02	1.162847749289739e+00	7.304526364055843e+00
4.591307099999337e+02	1.166208025656290e+00	7.328801621575471e+00
4.591382099999337e+02	1.169669756884109e+00	7.353132525281843e+00
4.591457099999337e+02	1.173232942973195e+00	7.377519075174959e+00
4.591532099999337e+02	1.176897583923549e+00	7.401961271254819e+00
4.591607099999337e+02	1.180663679735171e+00	7.426459113521421e+00
4.591682099999337e+02	1.184531230408060e+00	7.451012601974767e+00
4.591757099999336e+02	1.188500235942217e+00	7.475621736614857e+00
4.591872099999337e+02	1.195630534692507e+00	7.508136591873636e+00
4.591987099999337e+02	1.204708676853840e+00	7.530071226301447e+00
4.592102099999337e+02	1.215760464500754e+00	7.541363326366216e+00
4.592217099999337e+02	1.228817309241882e+00	7.541980812634757e+00
4.592332099999337e+02	1.243916321498635e+00	7.531921930906398e+00
4.592447099999337e+02	1.261100415981183e+00	7.511215257196451e+00
4.592562099999337e+02	1.280418433661483e+00	7.479919616555349e+00
4.592677099999337e+02	1.301925280590055e+00	7.438123915954089e+00
4.592792099999338e+02	1.325682083951042e+00	7.385946891710735e+00
4.592907099999338e+02	1.351756365799094e+00	7.323536772175506e+00
4.592992099999338e+02	1.372031481260590e+00	7.273762427228460e+00
4.593077099999338e+02	1.392563627321556e+00	7.224177603257635e+00
4.593162099999338e+02	1.413352803981993e+00	7.174782300263030e+00
4.593247099999339e+02	1.434399011241900e+00	7.125576518244646e+00
4.593332099999339e+02	1.455702249101276e+00	7.076560257202483e+00
4.593417099999339e+02	1.477262517560123e+00	7.027733517136540e+00
4.593502099999340e+02	1.499079816618440e+00	6.979096298046819e+00
4.593587099999340e+02	1.521154146276228e+00	6.930648599933318e+00
4.593672099999340e+02	1.543485506533485e+00	6.882390422796038e+00
4.593757099999340e+02	1.566073897390213e+00	6.834321766634979e+00
4.593897099999340e+02	1.603838614779377e+00	6.755563004982227e+00
4.594037099999341e+02	1.642300605490288e+00	6.677318376358392e+00
4.594177099999341e+02	1.681459869522944e+00	6.599587880763474e+00
4.594317099999341e+02	1.721316406877347e+00	6.522371518197474e+00
4.594457099999341e+02	1.761870217553495e+00	6.445669288660391e+00
4.594597099999341e+02	1.803121301551390e+00	6.369481192152225e+00
4.594737099999341e+02	1.845069658871030e+00	6.293807228672977e+00
4.594877099999341e+02	1.887715289512417e+00	6.218647398222646e+00
4.595017099999341e+02	1.931058193475550e+00	6.144001700801232e+00
4.595157099999341e+02	1.975098370760428e+00	6.069870136408735e+00
4.595232099999341e+02	1.998978147681234e+00	6.030368288012022e+00
4.595307099999341e+02	2.023058034930348e+00	5.991013990548352e+00
4.595382099999341e+02	2.047338032507768e+00	5.951807244017727e+00
4.595457099999341e+02	2.071818140413496e+00	5.912748048420146e+00
4.595532099999341e+02	2.096498358647531e+00	5.873836403755608e+00
4.595607099999341e+02	2.121378687209873e+00	5.835072310024115e+00
4.595682099999341e+02	2.146459126100523e+00	5.796455767225665e+00
4.595757099999341e+02	2.171739675319480e+00	5.757986775360259e+00
4.595832099999341e+02	2.197220334866743e+00	5.719665334427897e+00
4.595907099999341e+02	2.222901104742315e+00	5.681491444428579e+00
4.595907099999341e+02	2.222901104742315e+00	5.681491444428579e+00
4.596052599999340e+02	2.273292472935190e+00	5.607854883580756e+00
4.596198099999340e+02	2.324436976359682e+00	5.534773645424537e+00
4.596343599999340e+02	2.376334615015791e+00	5.462247729959922e+00
4.596489099999340e+02	2.428985388903517e+00	5.390277137186911e+00
4.596634599999340e+02	2.482389298022861e+00	5.318861867105504e+00
4.596780099999340e+02	2.536546342373821e+00	5.248001919715700e+00
4.596925599999340e+02	2.591456521956398e+00	5.177697295017500e+00
4.597071099999339e+02	2.647119836770592e+00	5.107947993010905e+00
4.597216599999339e+02	2.703536286816404e+00	5.038754013695913e+00
4.597362099999339e+02	2.760705872093832e+00	4.970115357072524e+00
4.597452099999339e+02	2.796445510020875e+00	4.927936442026221e+00
4.597542099999339e+02	2.832473306820681e+00	4.885970000323501e+00
4.597632099999340e+02	2.868789262493249e+00	4.844216031964364e+00
4.597722099999340e+02	2.905393377038579e+00	4.802674536948810e+00
4.597812099999340e+02	2.942285650456671e+00	4.761345515276839e+00
4.597902099999340e+02	2.979466082747526e+00	4.720228966948452e+00
4.597992099999340e+02	3.016934673911143e+00	4.679324891963647e+00
4.598082099999340e+02	3.054691423947523e+00	4.638633290322426e+00
4.598172099999341e+02	3.092736332856665e+00	4.598154162024788e+00
4.598262099999341e+02	3.131069400638569e+00	4.557887507070733e+00
4.598337099999341e+02	3.163233745151294e+00	4.524494267302035e+00
4.598412099999341e+02	3.195598199992326e+00	4.491248578466382e+00
4.598487099999340e+02	3.228162765161665e+00	4.458150440563772e+00
4.598562099999340e+02	3.260927440659312e+00	4.425199853594206e+00
4.598637099999340e+02	3.293892226485266e+00	4.392396817557684e+00
4.598712099999340e+02	3.327057122639526e+00	4.359741332454205e+00
4.598787099999340e+02	3.360422129122095e+00	4.327233398283771e+00
4.598862099999340e+02	3.393987245932970e+00	4.294873015046380e+00
4.598937099999340e+02	3.427752473072152e+00	4.262660182742033e+00
4.599012099999340e+02	3.461717810539642e+00	4.230594901370731e+00
4.599162099999340e+02	3.525297420944147e+00	4.172824612512156e+00
4.599312099999340e+02	3.579537313772489e+00	4.127281538902858e+00
4.599462099999340e+02	3.624130995309899e+00	4.093708104410777e+00
4.599612099999339e+02	3.658826479750418e+00	4.071914429111019e+00
4.599762099999339e+02	3.683427713094720e+00	4.061777255389590e+00
4.599912099999339e+02	3.697795680993730e+00	4.063239250840257e+00
4.600062099999339e+02	3.701849194277900e+00	4.076308684011969e+00
4.600212099999339e+02	3.695565347733382e+00	4.101059471172944e+00
4.600362099999339e+02	3.678979649532668e+00	4.137631594355954e+00
4.600512099999339e+02	3.652185820588326e+00	4.186231893049070e+00
4.600587099999339e+02	3.636294186119206e+00	4.213638177631002e+00
4.600662099999338e+02	3.620468072186452e+00	4.241160667321142e+00
4.600737099999338e+02	3.604707478790065e+00	4.268799362119490e+00
4.600812099999338e+02	3.589012405930044e+00	4.296554262026045e+00
4.600887099999338e+02	3.573382853606389e+00	4.324425367040807e+00
4.600962099999338e+02	3.557818821819101e+00	4.352412677163778e+00
4.601037099999338e+02	3.542320310568179e+00	4.380516192394955e+00
4.601112099999338e+02	3.526887319853624e+00	4.408735912734341e+00
4.601187099999338e+02	3.511519849675435e+00	4.437071838181933e+00
4.601262099999338e+02	3.496217900033612e+00	4.465523968737734e+00
4.601402099999338e+02	3.467829564537288e+00	4.518945525664742e+00
4.601542099999338e+02	3.439669531709903e+00	4.572771992835461e+00
4.601682099999338e+02	3.411737801551457e+00	4.627003370249890e+00
4.601822099999338e+02	3.384034374061950e+00	4.681639657908028e+00
4.601962099999338e+02	3.356559249241381e+00	4.736680855809876e+00
4.602102099999339e+02	3.329312427089752e+00	4.792126963955434e+00
4.602242099999339e+02	3.302293907607062e+00	4.847977982344702e+00
4.602382099999339e+02	3.275503690793310e+00	4.904233910977680e+00
4.602522099999339e+02	3.248941776648498e+00	4.960894749854367e+00
4.602662099999339e+02	3.222608165172624e+00	5.017960498974764e+00
4.602737099999339e+02	3.208594786079341e+00	5.048697996658646e+00
4.602812099999339e+02	3.194646927522424e+00	5.079551699450736e+00
4.602887099999339e+02	3.180764589501873e+00	5.110521607351033e+00
4.602962099999339e+02	3.166947772017689e+00	5.141607720359538e+00
4.603037099999339e+02	3.153196475069872e+00	5.172810038476250e+00
4.603112099999339e+02	3.139510698658420e+00	5.204128561701170e+00
4.603187099999338e+02	3.125890442783336e+00	5.235563290034297e+00
4.603262099999338e+02	3.112335707444617e+00	5.267114223475632e+00
4.603337099999338e+02	3.098846492642265e+00	5.298781362025174e+00
4.603412099999338e+02	3.085422798376280e+00	5.330564705682924e+00
4.603562099999338e+02	3.056791207961312e+00	5.397950675037106e+00
4.603712099999338e+02	3.024508163992171e+00	5.472867229891575e+00
4.603862099999338e+02	2.988657108973111e+00	5.555508077452437e+00
4.604012099999338e+02	2.949330707704073e+00	5.646086897162406e+00
4.604162099999338e+02	2.906630607768488e+00	5.744837893198818e+00
4.604312099999337e+02	2.860667176803120e+00	5.852016400041208e+00
4.604462099999337e+02	2.811559217229067e+00	5.967899542674242e+00
4.604612099999337e+02	2.759433659181218e+00	6.092786953133031e+00
4.604762099999337e+02	2.704425232429891e+00	6.227001545243559e+00
4.604912099999337e+02	2.646676118142623e+00	6.370890349561452e+00
4.605242599999337e+02	2.518540093987224e+00	6.703236957887211e+00
4.605573099999337e+02	2.394429477638477e+00	7.044367538168102e+00
4.605903599999337e+02	2.274344269096383e+00	7.394282090404126e+00
4.606234099999337e+02	2.158284468360941e+00	7.752980614595283e+00
4.606564599999337e+02	2.046250075432152e+00	8.120463110741571e+00
4.606895099999337e+02	1.938241090310015e+00	8.496729578842993e+00
4.607225599999337e+02	1.834257512994531e+00	8.881780018899548e+00
4.607556099999337e+02	1.734299343485699e+00	9.275614430911235e+00
4.607886599999337e+02	1.638366581783520e+00	9.678232814878054e+00
4.608217099999337e+02	1.546459227887993e+00	1.008963517080001e+01
4.608217099999337e+02	1.546459227887993e+00	1.008963517080001e+01
4.608292099999337e+02	1.526163181900499e+00	1.018421709449750e+01
4.608367099999337e+02	1.506074431226459e+00	1.027925136397144e+01
4.608442099999337e+02	1.486192975865873e+00	1.037473797922182e+01
4.608517099999337e+02	1.466518815818742e+00	1.047067694024865e+01
4.608592099999337e+02	1.447051951085064e+00	1.056706824705193e+01
4.608667099999337e+02	1.427792381664841e+00	1.066391189963165e+01
4.608742099999337e+02	1.408740107558072e+00	1.076120789798782e+01
4.608817099999337e+02	1.389895128764757e+00	1.085895624212043e+01
4.608892099999337e+02	1.371257445284895e+00	1.095715693202949e+01
4.608967099999336e+02	1.352827057118488e+00	1.105580996771500e+01
4.609107099999337e+02	1.318978296002081e+00	1.124117257724981e+01
4.609247099999337e+02	1.285851843888999e+00	1.142811136051233e+01
4.609387099999337e+02	1.253447700779241e+00	1.161662631750255e+01
4.609527099999337e+02	1.221765866672807e+00	1.180671744822048e+01
4.609667099999337e+02	1.190806341569698e+00	1.199838475266611e+01
4.609807099999337e+02	1.160569125469914e+00	1.219162823083945e+01
4.609947099999337e+02	1.131054218373454e+00	1.238644788274049e+01
4.610087099999337e+02	1.102261620280318e+00	1.258284370836923e+01
4.610227099999337e+02	1.074191331190508e+00	1.278081570772568e+01
4.610367099999337e+02	1.046843351104021e+00	1.298036388080983e+01
4.610442099999337e+02	1.032489770768878e+00	1.308791305009877e+01
4.610517099999337e+02	1.018343485747190e+00	1.319591456516416e+01
4.610592099999337e+02	1.004404496038955e+00	1.330436842600599e+01
4.610667099999337e+02	9.906728016441743e-01	1.341327463262427e+01
4.610742099999337e+02	9.771484025628477e-01	1.352263318501899e+01
4.610817099999337e+02	9.638312987949754e-01	1.363244408319016e+01
4.610892099999337e+02	9.507214903405572e-01	1.374270732713777e+01
4.610967099999337e+02	9.378189771995931e-01	1.385342291686183e+01
4.611042099999337e+02	9.251237593720830e-01	1.396459085236234e+01
4.611117099999337e+02	9.126358368580271e-01	1.407621113363929e+01
4.611267099999337e+02	8.887967518622547e-01	1.429263968413242e+01
4.611417099999337e+02	8.667807873568454e-01	1.449421367115626e+01
4.611567099999336e+02	8.465373535002082e-01	1.468047008105973e+01
4.611717099999336e+02	8.280199334971414e-01	1.485098108452981e+01
4.611867099999336e+02	8.111859767092483e-01	1.500535501931172e+01
4.612017099999336e+02	7.959968008790678e-01	1.514323728985356e+01
4.612167099999336e+02	7.824175032432457e-01	1.526431118180917e+01
4.612317099999336e+02	7.704168803304945e-01	1.536829858952814e+01
4.612467099999336e+02	7.599673562600482e-01	1.545496065486203e+01
4.612617099999335e+02	7.510449193758517e-01	1.552409831581940e+01
4.612692099999335e+02	7.470423555720139e-01	1.555427616157725e+01
4.612767099999335e+02	7.432006815857574e-01	1.558449055051753e+01
4.612842099999335e+02	7.395198974170820e-01	1.561474148264025e+01
4.612917099999335e+02	7.360000030659879e-01	1.564502895794541e+01
4.612992099999335e+02	7.326409985324750e-01	1.567535297643301e+01
4.613067099999335e+02	7.294428838165434e-01	1.570571353810305e+01
4.613142099999335e+02	7.264056589181931e-01	1.573611064295552e+01
4.613217099999335e+02	7.235293238374240e-01	1.576654429099044e+01
4.613292099999335e+02	7.208138785742361e-01	1.579701448220779e+01
4.613367099999335e+02	7.182593231286294e-01	1.582752121660758e+01
4.613567099999335e+02	7.122508443307374e-01	1.590866665390709e+01
4.613767099999334e+02	7.073858599007899e-01	1.599006998534453e+01
4.613967099999334e+02	7.036643760552839e-01	1.607173121091286e+01
4.614167099999334e+02	7.010863975495463e-01	1.615365033060507e+01
4.614367099999334e+02	6.996519276777285e-01	1.623582734441408e+01
4.614567099999334e+02	6.993609682728019e-01	1.631826225233282e+01
4.614767099999333e+02	7.002135197065555e-01	1.640095505435418e+01
4.614967099999333e+02	7.022095808895958e-01	1.648390575047104e+01
4.615167099999333e+02	7.053491492713475e-01	1.656711434067625e+01
4.615367099999333e+02	7.096322208400578e-01	1.665058082496263e+01
4.615567099999333e+02	7.150604652539263e-01	1.673426436948210e+01
4.615767099999333e+02	7.216320773950609e-01	1.681820560362217e+01
4.615967099999332e+02	7.293470464054961e-01	1.690240452737560e+01
4.616167099999332e+02	7.382053595381520e-01	1.698686114073513e+01
4.616367099999332e+02	7.482070021568548e-01	1.707157544369349e+01
4.616567099999332e+02	7.593519577363609e-01	1.715654743624338e+01
4.616767099999332e+02	7.716402078623849e-01	1.724177711837746e+01
